"COOR1" "COOR2" "COOR1.5" "ProteinCodingGenesPCG" "GC_PROPORTION" "GC_State" "GC_PosteriorMean" "PCG_State" "PCG_PosteriorMean"
3620001 3630000 3625000 2 0.4466 3 0.438683878897991 1 0.89708299941468
3630001 3640000 3635000 1 0.4259 2 0.425761947607858 1 0.854669833415183
3640001 3650000 3645000 0 0.3843 2 0.412774472981096 1 0.795772198039364
3650001 3660000 3655000 0 0.3548 2 0.411048320582369 1 0.988734932014807
3660001 3670000 3665000 3 0.419 2 0.412863097931003 2 1.93981154407842
3670001 3680000 3675000 1 0.4184 2 0.414077527989041 2 1.95492230767338
3680001 3690000 3685000 1 0.4304 2 0.414499573408128 2 2.01931476617464
3690001 3700000 3695000 9 0.3975 2 0.413329445850909 2 2.1382691011793
3700001 3710000 3705000 8 0.4025 2 0.413523587142654 2 2.1382691011793
3710001 3720000 3715000 3 0.4381 2 0.414624075111156 2 2.10401231325663
3720001 3730000 3725000 1 0.3918 2 0.413566847645912 2 1.59239276631129
3730001 3740000 3735000 0 0.3953 2 0.413938248811605 1 1.12735043101519
3740001 3750000 3745000 1 0.4222 2 0.415667587047822 1 1.10094952302967
3750001 3760000 3755000 0 0.4081 2 0.417106351065533 1 1.07072799583975
3760001 3770000 3765000 2 0.4599 2 0.421639372619753 2 1.39874317944516
3770001 3780000 3775000 0 0.4039 2 0.418566638588675 2 1.37624874727539
3780001 3790000 3785000 3 0.423 2 0.419549383617385 2 1.76552262306834
3790001 3800000 3795000 1 0.4341 2 0.420829031884961 2 1.53212142515411
3800001 3810000 3805000 1 0.419 2 0.420173589039389 2 1.33370679635889
3810001 3820000 3815000 1 0.421 2 0.420431038141411 1 1.15482454664239
3820001 3830000 3825000 1 0.4338 2 0.421493972398195 1 0.981694689885336
3830001 3840000 3835000 1 0.4232 2 0.420909007620638 1 0.806504274456241
3840001 3850000 3845000 0 0.4101 2 0.420390943527374 1 0.604912951041629
3850001 3860000 3855000 0 0.4115 2 0.423154306006729 1 0.610107276027397
3860001 3870000 3865000 2 0.4573 3 0.431106786095281 1 0.813286946751707
3870001 3880000 3875000 1 0.4595 3 0.430129110138998 1 0.732066592428784
3880001 3890000 3885000 1 0.4051 2 0.415710453246767 1 0.625046326399689
3890001 3900000 3895000 0 0.383 2 0.409844470086092 1 0.484413197032937
3900001 3910000 3905000 0 0.3676 2 0.408965574414761 1 0.456252228515053
3910001 3920000 3915000 1 0.4567 2 0.411666246854684 1 0.473981618755733
3920001 3930000 3925000 0 0.4093 2 0.407782833171332 1 0.444790370901828
3930001 3940000 3935000 0 0.4009 2 0.403140423328582 1 0.440883895086085
3940001 3950000 3945000 1 0.397 1 0.398911623183088 1 0.464880817954221
3950001 3960000 3955000 0 0.3944 1 0.395249407492593 1 0.44079803847475
3960001 3970000 3965000 0 0.3848 1 0.392242401207004 1 0.438995049636715
3970001 3980000 3975000 0 0.3826 1 0.391276994503291 1 0.45423459814868
3980001 3990000 3985000 0 0.4115 1 0.391057536071915 1 0.519056339706615
3990001 4e+06 3995000 0 0.3892 1 0.390179702346413 1 0.811956169276014
4000001 4010000 4005000 6 0.3883 1 0.389713354426507 2 2.06979845363963
4010001 4020000 4015000 0 0.3927 1 0.389487564216691 1 0.80341343644818
4020001 4030000 4025000 0 0.3908 1 0.389217461531921 1 0.518240701898932
4030001 4040000 4035000 0 0.3752 1 0.389014884518344 1 0.45389117170334
4040001 4050000 4045000 0 0.3784 1 0.389203746003343 1 0.437106204187344
4050001 4060000 4055000 0 0.3882 1 0.390165986817836 1 0.434101222790619
4060001 4070000 4065000 0 0.3816 1 0.392124231282417 1 0.43890919302538
4070001 4080000 4075000 1 0.396 1 0.396397343902864 1 0.461832908251828
4080001 4090000 4085000 0 0.3987 2 0.40209694131432 1 0.438694551497042
4090001 4100000 4095000 0 0.4221 2 0.408869575688852 1 0.434916860598302
4100001 4110000 4105000 0 0.4219 2 0.411119032091051 1 0.440755110169083
4110001 4120000 4115000 0 0.3924 2 0.411298385934255 1 0.470332712773995
4120001 4130000 4125000 2 0.4274 2 0.413251380514494 1 0.590489040337346
4130001 4140000 4135000 0 0.4129 2 0.413264034097242 1 0.490294374909385
4140001 4150000 4145000 0 0.4111 2 0.412926395767145 1 0.4859156877313
4150001 4160000 4155000 1 0.3901 2 0.412634131857831 1 0.572115725511653
4160001 4170000 4165000 1 0.4057 2 0.413348441186232 1 0.61607431051518
4170001 4180000 4175000 0 0.4145 2 0.415188565596899 1 0.633460274310521
4180001 4190000 4185000 2 0.4029 2 0.417787959504168 1 0.886522636220473
4190001 4200000 4195000 1 0.406 3 0.428829826058906 1 0.816206071537097
4200001 4210000 4205000 1 0.5084 3 0.454763445911231 1 0.737003347580547
4210001 4220000 4215000 0 0.4721 3 0.454002650987264 1 0.632558779891503
4220001 4230000 4225000 2 0.4455 3 0.448819336342122 1 0.707425744975635
4230001 4240000 4235000 0 0.4449 3 0.446777748237133 1 0.507809123621728
4240001 4250000 4245000 0 0.4564 3 0.446684041482586 1 0.466984304931929
4250001 4260000 4255000 1 0.4425 3 0.44586817370999 1 0.484413197032937
4260001 4270000 4265000 0 0.454 3 0.445968410245083 1 0.457368364462408
4270001 4280000 4275000 1 0.4495 3 0.445944983556447 1 0.47453968672941
4280001 4290000 4285000 0 0.444 3 0.445757799030043 1 0.445734793626513
4290001 4300000 4295000 0 0.4585 3 0.446849489011163 1 0.446936786185204
4300001 4310000 4305000 1 0.4659 3 0.446678972410159 1 0.480034509854851
4310001 4320000 4315000 0 0.4243 3 0.444159628318341 1 0.467070161543264
4320001 4330000 4325000 1 0.45 3 0.444915125187192 1 0.517854347147925
4330001 4340000 4335000 0 0.4579 3 0.445353015542674 1 0.526697578115431
4340001 4350000 4345000 1 0.4431 3 0.444259635870745 1 0.667588277316189
4350001 4360000 4355000 1 0.4346 3 0.443521035909983 1 0.779416513580044
4360001 4370000 4365000 0 0.4245 3 0.443626570500192 1 0.881800522597048
4370001 4380000 4375000 1 0.4547 3 0.450486326411614 2 1.45824181110033
4380001 4390000 4385000 3 0.4599 4 0.459557184286286 2 2.09117674986205
4390001 4400000 4395000 3 0.5004 4 0.468447616397789 2 2.13230206669152
4400001 4410000 4405000 3 0.4858 4 0.464473125176949 2 2.12586282084139
4410001 4420000 4415000 1 0.4175 3 0.442221111352699 2 2.00270151188132
4420001 4430000 4425000 0 0.4152 3 0.437941441590234 2 1.92598862965348
4430001 4440000 4435000 3 0.3964 3 0.438678351860186 2 2.12410276030903
4440001 4450000 4445000 5 0.4702 4 0.459597507883012 2 2.1380115313453
4450001 4460000 4455000 6 0.4888 4 0.471818540751882 2 2.1381403162623
4460001 4470000 4465000 4 0.4908 4 0.473077596935076 2 2.12513303964505
4470001 4480000 4475000 1 0.4338 4 0.470838686158829 2 1.35869107025738
4480001 4490000 4485000 0 0.5312 4 0.474816556761287 1 0.643376712919715
4490001 4500000 4495000 0 0.5197 4 0.474816556761287 1 0.482996562945909
4500001 4510000 4505000 0 0.5192 4 0.474838293759114 1 0.444318159539486
4510001 4520000 4515000 0 0.518 4 0.474816556761287 1 0.442386385784448
4520001 4530000 4525000 1 0.5189 4 0.474642660778666 1 0.464666176425884
4530001 4540000 4535000 0 0.4495 4 0.466643445578095 1 0.438007698606362
4540001 4550000 4545000 0 0.4416 4 0.464752326767091 1 0.434831003986967
4550001 4560000 4555000 0 0.493 4 0.468425879399961 1 0.433886581262281
4560001 4570000 4565000 0 0.4802 4 0.464081859216052 1 0.43736377402135
4570001 4580000 4575000 1 0.435 3 0.445061441339506 1 0.460330417553466
4580001 4590000 4585000 0 0.4411 3 0.435963532448913 1 0.439553117610392
4590001 4600000 4595000 0 0.4072 2 0.41998389183317 1 0.434058294484952
4600001 4610000 4605000 0 0.3608 2 0.414822871222746 1 0.434230007707622
4610001 4620000 4615000 0 0.4189 2 0.420051204011965 1 0.4416566045881
4620001 4630000 4625000 0 0.429 3 0.427454567853577 1 0.479948653243516
4630001 4640000 4635000 0 0.436 3 0.433843342504381 1 0.645136773452083
4640001 4650000 4645000 3 0.45 3 0.438615059540201 2 1.33104524140751
4650001 4660000 4655000 1 0.4465 3 0.438915769145481 1 1.13211547294428
4660001 4670000 4665000 0 0.4484 3 0.436536669390807 1 0.946021267875638
4670001 4680000 4675000 0 0.4013 2 0.426851245459811 1 1.05372838679541
4680001 4690000 4685000 4 0.4389 2 0.426388894692367 2 1.72044790211746
4690001 4700000 4695000 0 0.4144 2 0.423455229104406 1 0.986631445037099
4700001 4710000 4705000 1 0.4289 2 0.423336634953103 1 0.859005592287601
4710001 4720000 4715000 1 0.4296 2 0.422092012227137 1 0.712577141655736
4720001 4730000 4725000 0 0.4058 2 0.420075255687502 1 0.545027964635457
4730001 4740000 4735000 1 0.4352 2 0.42159885102092 1 0.534510529746917
4740001 4750000 4745000 0 0.4185 2 0.421075931347626 1 0.489736306935708
4750001 4760000 4755000 0 0.4275 2 0.421816205508905 1 0.5182836302046
4760001 4770000 4765000 2 0.4193 2 0.422457719333502 1 0.701072355736844
4770001 4780000 4775000 0 0.4278 2 0.423788863065984 1 0.620968137361276
4780001 4790000 4785000 0 0.4215 2 0.42532617392798 1 0.714508915410774
4790001 4800000 4795000 2 0.4437 3 0.42852235769039 1 1.22415376029541
4800001 4810000 4805000 0 0.3999 3 0.42771032726479 1 1.27399352317539
4810001 4820000 4815000 2 0.4388 3 0.434675420237 2 1.82364754894215
4820001 4830000 4825000 1 0.4297 3 0.438670361371519 2 1.9492128430196
4830001 4840000 4835000 3 0.47 3 0.444843613395851 2 2.12264319791633
4840001 4850000 4845000 4 0.4613 3 0.444179904608048 2 2.13049907785349
4850001 4860000 4855000 1 0.4322 3 0.438182238257147 2 1.87468930438081
4860001 4870000 4865000 0 0.4331 3 0.43294290337935 2 1.67056521093182
4870001 4880000 4875000 1 0.395 2 0.426926792600253 2 1.79158010460852
4880001 4890000 4885000 2 0.4496 3 0.42938946096462 2 1.95578087378673
4890001 4900000 4895000 2 0.4111 2 0.426472036317265 2 1.95440716800537
4900001 4910000 4905000 1 0.412 3 0.427915655915006 2 1.77470928048119
4910001 4920000 4915000 0 0.4365 3 0.43358103782233 2 1.63089945649504
4920001 4930000 4925000 1 0.4218 3 0.437076256989502 2 1.82459197166683
4930001 4940000 4935000 2 0.442 3 0.445163825530786 2 2.06915452905462
4940001 4950000 4945000 4 0.4707 3 0.458132680574515 2 2.13676661048094
4950001 4960000 4955000 4 0.4572 4 0.462797686653412 2 2.13779688981696
4960001 4970000 4965000 5 0.4991 4 0.469860521256586 2 2.13805445965097
4970001 4980000 4975000 6 0.4744 4 0.467969402445581 2 2.13822617287364
4980001 4990000 4985000 2 0.4714 4 0.461122248129875 2 2.08310622839656
4990001 5e+06 4995000 0 0.4011 3 0.445567693087399 2 1.89113084545147
5000001 5010000 5005000 1 0.4352 3 0.450544778641861 2 1.98149492888157
5010001 5020000 5015000 4 0.5348 4 0.471577744084969 2 2.1246608282827
5020001 5030000 5025000 0 0.4128 4 0.461926517049498 2 2.02330709860172
5030001 5040000 5035000 3 0.5403 4 0.473142807928559 2 2.1296834400458
5040001 5050000 5045000 5 0.4459 3 0.457428648189986 2 2.13805445965097
5050001 5060000 5055000 6 0.4711 3 0.451185518706405 2 2.13805445965097
5060001 5070000 5065000 1 0.4259 3 0.433385862807259 2 2.02395102318673
5070001 5080000 5075000 2 0.4085 2 0.421016002918968 2 1.96123276860651
5080001 5090000 5085000 0 0.387 2 0.417246057227763 2 1.64433601616897
5090001 5100000 5095000 3 0.4414 2 0.420000349024252 2 1.69902667758937
5100001 5110000 5105000 0 0.4099 2 0.418991224910083 1 0.723137504849942
5110001 5120000 5115000 0 0.3845 2 0.420032208676641 1 0.498708322820217
5120001 5130000 5125000 0 0.4778 3 0.444691683393747 1 0.445777721932181
5130001 5140000 5135000 0 0.4799 3 0.447499909255183 1 0.435861283322987
5140001 5150000 5145000 0 0.4324 3 0.444141270702131 1 0.439295547776387
5150001 5160000 5155000 1 0.4297 3 0.443352208999789 1 0.464193965063541
5160001 5170000 5165000 0 0.4392 3 0.444229679401561 1 0.443116166980795
5170001 5180000 5175000 0 0.4535 3 0.446916389695454 1 0.444532801067823
5180001 5190000 5185000 0 0.4554 3 0.449907646941624 1 0.473552335699058
5190001 5200000 5195000 0 0.4917 3 0.453016037630976 1 0.603753886788606
5200001 5210000 5205000 1 0.4381 3 0.44399655742864 1 1.16572833628194
5210001 5220000 5215000 4 0.4375 3 0.439405597440955 2 1.75041185947338
5220001 5230000 5225000 0 0.4333 3 0.433527883647198 1 0.970146975660777
5230001 5240000 5235000 0 0.4116 2 0.426532605223116 1 0.820026690741505
5240001 5250000 5245000 1 0.4181 2 0.4245525639159 1 0.923526835705864
5250001 5260000 5255000 0 0.4323 2 0.424509303412642 1 1.01689590053269
5260001 5270000 5265000 3 0.3971 2 0.423830860863228 2 1.65206311118912
5270001 5280000 5275000 1 0.4433 3 0.431106999587678 2 1.48996582898862
5280001 5290000 5285000 1 0.4423 3 0.433310513668922 2 1.35581487377766
5290001 5300000 5295000 0 0.3975 3 0.432475056554685 1 1.237118108607
5300001 5310000 5305000 1 0.4626 3 0.443563278180208 2 1.46167607555373
5310001 5320000 5315000 1 0.448 3 0.444868500792608 2 1.70872847467023
5320001 5330000 5325000 3 0.4756 3 0.446007044151001 2 2.00549185174971
5330001 5340000 5335000 2 0.4225 3 0.43937854689772 2 1.8942646117652
5340001 5350000 5345000 1 0.4224 3 0.437667538055208 2 1.42042197380726
5350001 5360000 5355000 1 0.4611 3 0.437455695114737 1 0.986545588425764
5360001 5370000 5365000 0 0.4108 2 0.426804819067332 1 0.559838230090746
5370001 5380000 5375000 0 0.4256 2 0.423939743854472 1 0.459600636357118
5380001 5390000 5385000 0 0.4241 2 0.421433616984742 1 0.438651623191375
5390001 5400000 5395000 0 0.4251 2 0.418892251081003 1 0.435131502126639
5400001 5410000 5405000 0 0.4036 2 0.416150412107078 1 0.439467260999057
5410001 5420000 5415000 1 0.4157 2 0.416071912569813 1 0.461618266723491
5420001 5430000 5425000 0 0.4312 2 0.416421576737678 1 0.44028289880674
5430001 5440000 5435000 0 0.42 2 0.415408661747388 1 0.435045645515304
5440001 5450000 5445000 0 0.3958 2 0.41438203122852 1 0.435346143654977
5450001 5460000 5455000 0 0.4155 2 0.414827289843847 1 0.44079803847475
5460001 5470000 5465000 1 0.4284 2 0.415345353937111 1 0.466254523735582
5470001 5480000 5475000 0 0.4093 2 0.414828979534656 1 0.446507503128528
5480001 5490000 5485000 0 0.3992 2 0.414377389140888 1 0.453461888646665
5490001 5500000 5495000 0 0.4087 2 0.415629395616991 1 0.511071674852459
5500001 5510000 5505000 0 0.4086 2 0.418367855209298 1 0.758424572108633
5510001 5520000 5515000 2 0.4175 3 0.428372132869386 2 1.84579855466658
5520001 5530000 5525000 5 0.4678 3 0.446413975294557 2 2.13672368217527
5530001 5540000 5535000 4 0.489 3 0.452213458402162 2 2.13783981812263
5540001 5550000 5545000 3 0.4447 3 0.447633939606456 2 2.13625147081293
5550001 5560000 5555000 5 0.4588 3 0.445219901122157 2 2.13638025572993
5560001 5570000 5565000 1 0.416 3 0.437712701741672 2 1.74495996465361
5570001 5580000 5575000 0 0.4076 3 0.435694224530645 2 1.40466728562728
5580001 5590000 5585000 2 0.463 3 0.439575640586288 2 1.45064350099718
5590001 5600000 5595000 1 0.4317 3 0.436922179331211 1 1.17658919761582
5600001 5610000 5605000 1 0.4252 3 0.43390473164116 1 0.902749535762791
5610001 5620000 5615000 0 0.4182 3 0.432436422648768 1 0.637924818099941
5620001 5630000 5625000 1 0.4362 3 0.433652778596359 1 0.616889948322863
5630001 5640000 5635000 1 0.4392 3 0.433332021684061 1 0.565590623050192
5640001 5650000 5645000 0 0.4286 3 0.430638923780324 1 0.476900743541123
5650001 5660000 5655000 0 0.4166 3 0.428135962799814 1 0.468014584267949
5660001 5670000 5665000 1 0.4286 3 0.427835466686931 1 0.520472973793643
5670001 5680000 5675000 1 0.4503 3 0.428022651213335 1 0.527212717783441
5680001 5690000 5685000 0 0.4113 2 0.421537019409055 1 0.496776549065179
5690001 5700000 5695000 0 0.4062 2 0.419553812212619 1 0.551123784040243
5700001 5710000 5705000 0 0.4047 2 0.420673295516444 1 0.83629651858949
5710001 5720000 5715000 4 0.4423 3 0.428475504313117 2 2.08065931497351
5720001 5730000 5725000 2 0.4663 3 0.43138597219513 2 2.05443012021066
5730001 5740000 5735000 1 0.417 2 0.422417838211863 2 1.90392348054038
5740001 5750000 5745000 2 0.4098 2 0.417692578549104 2 1.8058752303958
5750001 5760000 5755000 0 0.4309 2 0.416387813902082 2 1.32937103748647
5760001 5770000 5765000 1 0.3771 2 0.413417656548234 2 1.30455847681065
5770001 5780000 5775000 1 0.4199 2 0.41372574990365 2 1.30146763880259
5780001 5790000 5785000 1 0.4162 2 0.413493627915392 2 1.30584632598068
5790001 5800000 5795000 0 0.3819 2 0.413218245423877 2 1.31250021335914
5800001 5810000 5805000 3 0.4668 2 0.41701519794552 2 1.77513856353786
5810001 5820000 5815000 2 0.3945 2 0.411130209475388 2 1.59033220763925
5820001 5830000 5825000 0 0.3742 2 0.409119196865753 1 0.769757644804855
5830001 5840000 5835000 0 0.3668 2 0.408936667159194 1 0.595554580406112
5840001 5850000 5845000 0 0.4008 2 0.412654856780501 1 0.601693328116566
5850001 5860000 5855000 1 0.4414 2 0.420944045894462 1 0.80358514967085
5860001 5870000 5865000 1 0.4469 2 0.4231152760966 1 0.986545588425764
5870001 5880000 5875000 0 0.4282 2 0.419899258519569 1 1.16813232139932
5880001 5890000 5885000 4 0.3869 2 0.416343501427129 2 2.11362825372616
5890001 5900000 5895000 2 0.3941 2 0.419224622336567 2 2.11667616342855
5900001 5910000 5905000 2 0.4479 3 0.439902153519081 2 2.10143661491658
5910001 5920000 5915000 1 0.509 3 0.453736737940906 2 2.02489544591142
5920001 5930000 5925000 1 0.426 3 0.443904082399525 2 1.99973945879026
5930001 5940000 5935000 1 0.4459 3 0.443026383015063 2 2.02850142358749
5940001 5950000 5945000 2 0.4111 3 0.44167430702539 2 2.10821928721205
5950001 5960000 5955000 5 0.4582 3 0.445297942694044 2 2.1380115313453
5960001 5970000 5965000 4 0.4532 3 0.446210896602805 2 2.13762517659429
5970001 5980000 5975000 2 0.4428 3 0.44681784285117 2 2.12654967373207
5980001 5990000 5985000 2 0.4433 3 0.450084922305863 2 2.1174059446249
5990001 6e+06 5995000 1 0.5004 4 0.459231129318871 2 2.0922928858094
6000001 6010000 6005000 2 0.4446 3 0.45360631595394 2 2.11809279751558
6010001 6020000 6015000 2 0.4414 3 0.452781999727299 2 2.12513303964505
6020001 6030000 6025000 2 0.4402 3 0.456167902315983 2 2.1279663078191
6030001 6040000 6035000 4 0.4901 4 0.472034221039349 2 2.13762517659429
6040001 6050000 6045000 4 0.5154 4 0.474490501793872 2 2.13753931998296
6050001 6060000 6055000 2 0.4807 4 0.473012385941593 2 2.13157228549517
6060001 6070000 6065000 7 0.4862 4 0.468012876441236 2 2.13818324456797
6070001 6080000 6075000 2 0.4188 3 0.443100042462591 2 2.09512615398346
6080001 6090000 6085000 0 0.4122 3 0.438325719805206 2 1.96041713079882
6090001 6100000 6095000 3 0.4685 3 0.438762149452568 2 2.07799776002213
6100001 6110000 6105000 0 0.3883 2 0.425316051273418 2 1.9590004967118
6110001 6120000 6115000 2 0.402 2 0.426315464227528 2 2.08662634946129
6120001 6130000 6125000 3 0.4508 3 0.437126718731082 2 2.12393104708636
6130001 6140000 6135000 2 0.4185 3 0.439081674639436 2 2.07413421251205
6140001 6150000 6145000 1 0.4935 3 0.448764034510804 2 1.89894379708295
6150001 6160000 6155000 2 0.4328 3 0.444666109048923 2 1.77153258586179
6160001 6170000 6165000 1 0.4411 3 0.44477648372887 1 1.19028332712375
6170001 6180000 6175000 0 0.4369 3 0.445483666512328 1 0.628952802215432
6180001 6190000 6185000 0 0.461 3 0.449153610780892 1 0.505448066810015
6190001 6200000 6195000 1 0.4752 3 0.451170082506435 1 0.499481032322232
6200001 6210000 6205000 0 0.4724 3 0.448294726978019 1 0.451315473363289
6210001 6220000 6215000 0 0.4082 3 0.431255779190854 1 0.445348438875506
6220001 6230000 6225000 1 0.4171 2 0.427364682955735 1 0.468143369184952
6230001 6240000 6235000 0 0.4221 2 0.426415487270224 1 0.447623639075884
6240001 6250000 6245000 0 0.4252 2 0.426007995859012 1 0.45371945848067
6250001 6260000 6255000 1 0.415 2 0.4258710440915 1 0.509225757708756
6260001 6270000 6265000 1 0.442 3 0.429491387190522 1 0.521846679575003
6270001 6280000 6275000 0 0.4224 3 0.428882995724329 1 0.493170571389108
